battery_id,archive,discharge_number,mat_cycle_index,capacity_ah,soh_vs_initial,soh_vs_2ah_rated,ambient_temp_c,mean_cell_temp_c,duration_s
B0025,3. BatteryAgingARC_25-44.zip,20,56,1.800538555899242,0.9748390220971485,0.900269277949621,24.0,32.8730319628199,6328.172
B0025,3. BatteryAgingARC_25-44.zip,21,58,1.7942356098033032,0.9714265109968642,0.8971178049016516,24.0,32.8903015920882,6326.062
B0025,3. BatteryAgingARC_25-44.zip,22,65,1.807409052434889,0.9785588136573946,0.9037045262174445,24.0,32.07013291213046,6352.843
B0025,3. BatteryAgingARC_25-44.zip,23,67,1.7902504816962075,0.9692689018892309,0.8951252408481037,24.0,32.18349666127279,6309.172000000006
B0025,3. BatteryAgingARC_25-44.zip,24,69,1.7961223845359495,0.9724480395996615,0.8980611922679748,24.0,32.133961271398654,6284.297
B0025,3. BatteryAgingARC_25-44.zip,25,71,1.7912236690350776,0.969795800350046,0.8956118345175388,24.0,32.19734869129393,6265.969
B0025,3. BatteryAgingARC_25-44.zip,26,73,1.7854822365303245,0.966687301267906,0.8927411182651622,24.0,32.128660226085096,6266.641
B0025,3. BatteryAgingARC_25-44.zip,27,77,1.7677890780323617,0.9571079555374561,0.8838945390161809,24.0,32.16680073898097,6198.75
B0026,3. BatteryAgingARC_25-44.zip,0,3,1.8132504303869899,1.0,0.9066252151934949,24.0,32.764485625071856,6515.422000000006
B0026,3. BatteryAgingARC_25-44.zip,1,5,1.8149760087078302,1.0009516491996486,0.9074880043539151,24.0,32.560591865941106,6516.219
B0026,3. BatteryAgingARC_25-44.zip,2,7,1.8135354175561993,1.0001571692273905,0.9067677087780996,24.0,32.70948277164228,6489.5
B0026,3. BatteryAgingARC_25-44.zip,3,9,1.815149273310334,1.001047203900533,0.907574636655167,24.0,32.89402601565415,6471.25
B0026,3. BatteryAgingARC_25-44.zip,4,11,1.8142913014068198,1.0005740359976685,0.9071456507034099,24.0,32.88851048708752,6466.672
B0026,3. BatteryAgingARC_25-44.zip,5,15,1.3863373424430125,0.7645592242584693,0.6931686712215063,24.0,31.60887613480477,6410.672
B0026,3. BatteryAgingARC_25-44.zip,6,19,1.8165277958816064,1.0018074533112986,0.9082638979408032,24.0,32.4909596779559,6474.156
B0026,3. BatteryAgingARC_25-44.zip,7,22,1.8085638576011063,0.9974153747836787,0.9042819288005531,24.0,32.63416073863936,6460.75
B0026,3. BatteryAgingARC_25-44.zip,8,24,1.804936077644182,0.9954146693675218,0.902468038822091,24.0,32.646683898798194,6448.907
B0026,3. BatteryAgingARC_25-44.zip,9,26,1.8049315924982108,0.9954121958283481,0.9024657962491054,24.0,32.95341147758712,6447.125
B0026,3. BatteryAgingARC_25-44.zip,10,30,1.717679232699393,0.947292885700736,0.8588396163496965,24.0,32.14122281811958,6431.219
B0026,3. BatteryAgingARC_25-44.zip,11,34,1.809804813280106,0.9980997566308871,0.904902406640053,24.0,32.73498021932445,6442.203
B0026,3. BatteryAgingARC_25-44.zip,12,36,1.806556213274488,0.9963081673660085,0.903278106637244,24.0,33.0777254348539,6427.079
B0026,3. BatteryAgingARC_25-44.zip,13,38,1.7938155707698507,0.9892817565122588,0.8969077853849253,24.0,33.067457381369145,6417.156
B0026,3. BatteryAgingARC_25-44.zip,14,40,1.799304949381792,0.9923091257713247,0.899652474690896,24.0,32.902717226956746,6398.907
B0026,3. BatteryAgingARC_25-44.zip,15,42,1.7842197448470132,0.9839896988008541,0.8921098724235066,24.0,33.04143942038261,6384.75
B0026,3. BatteryAgingARC_25-44.zip,16,46,1.6818819918515189,0.9275508576565269,0.8409409959257594,24.0,33.28920270851618,6284.063
B0026,3. BatteryAgingARC_25-44.zip,17,50,1.8007519383961936,0.9931071341380414,0.9003759691980968,24.0,33.31828122927918,6370.937000000005
B0026,3. BatteryAgingARC_25-44.zip,18,52,1.795972684272296,0.9904713955528988,0.897986342136148,24.0,33.24546150252619,6359.812
B0026,3. BatteryAgingARC_25-44.zip,19,54,1.7931026940553298,0.9888886079969881,0.8965513470276649,24.0,33.19381621015531,6346.156
B0026,3. BatteryAgingARC_25-44.zip,20,56,1.8010267542068712,0.9932586939039029,0.9005133771034356,24.0,32.950371591621256,6328.172
B0026,3. BatteryAgingARC_25-44.zip,21,58,1.7824572301269948,0.9830176793321245,0.8912286150634974,24.0,32.98142836772341,6326.062
B0026,3. BatteryAgingARC_25-44.zip,22,65,1.7959303030608789,0.9904480224927262,0.8979651515304394,24.0,32.285643510120714,6352.843
B0026,3. BatteryAgingARC_25-44.zip,23,67,1.7783142127341003,0.9807328226330914,0.8891571063670501,24.0,32.40988062398286,6309.172000000006
B0026,3. BatteryAgingARC_25-44.zip,24,69,1.771719092984802,0.9770956417788776,0.885859546492401,24.0,32.395070835603484,6284.297
B0026,3. BatteryAgingARC_25-44.zip,25,71,1.7790749489536772,0.9811523654644776,0.8895374744768386,24.0,32.48055490141574,6265.969
B0026,3. BatteryAgingARC_25-44.zip,26,73,1.7733229782464675,0.9779801777672812,0.8866614891232337,24.0,32.39831599080119,6266.641
B0026,3. BatteryAgingARC_25-44.zip,27,77,1.768754111010884,0.975460466667801,0.884377055505442,24.0,32.5316653403438,6198.75
B0027,3. BatteryAgingARC_25-44.zip,0,3,1.8233077742149364,1.0,0.9116538871074682,24.0,33.531461449042084,6515.422000000006
B0027,3. BatteryAgingARC_25-44.zip,1,5,1.8142384651167962,0.9950259033464357,0.9071192325583981,24.0,33.768115475386416,6516.219
B0027,3. BatteryAgingARC_25-44.zip,2,7,1.8128596793130867,0.994269703091488,0.9064298396565433,24.0,34.0575363030056,6489.5
B0027,3. BatteryAgingARC_25-44.zip,3,9,1.8144242446739973,0.995127794842665,0.9072121223369987,24.0,34.34311925332076,6471.25
B0027,3. BatteryAgingARC_25-44.zip,4,11,1.812800333853042,0.994237154850931,0.906400166926521,24.0,34.3900563067441,6466.672
B0027,3. BatteryAgingARC_25-44.zip,5,15,1.7946038703195293,0.9842572360512387,0.8973019351597646,24.0,34.16207101391941,6410.672
B0027,3. BatteryAgingARC_25-44.zip,6,19,1.816519171293833,0.9962767652191762,0.9082595856469164,24.0,33.65117316898919,6474.156
B0027,3. BatteryAgingARC_25-44.zip,7,22,1.8198335565190242,0.9980945522500128,0.9099167782595121,24.0,33.993154419553875,6460.75
B0027,3. BatteryAgingARC_25-44.zip,8,24,1.816980986440728,0.9965300494717999,0.908490493220364,24.0,34.121102900157744,6448.907
B0027,3. BatteryAgingARC_25-44.zip,9,26,1.8047602710768988,0.9898275522101453,0.9023801355384494,24.0,34.521504581092735,6447.125
B0027,3. BatteryAgingARC_25-44.zip,10,30,1.8021778881408677,0.9884112345853586,0.9010889440704338,24.0,33.91883669839733,6431.219
B0027,3. BatteryAgingARC_25-44.zip,11,34,1.810054375611175,0.9927311237350108,0.9050271878055876,24.0,34.203791109857484,6442.203
B0027,3. BatteryAgingARC_25-44.zip,12,36,1.8191618703574552,0.9977261634507831,0.9095809351787276,24.0,34.48622307207774,6427.079
B0027,3. BatteryAgingARC_25-44.zip,13,38,1.806344581230731,0.9906964730671929,0.9031722906153655,24.0,34.40141739485763,6417.156
B0027,3. BatteryAgingARC_25-44.zip,14,40,1.8120006378747944,0.9937985585867364,0.9060003189373972,24.0,34.3150259504104,6398.907
B0027,3. BatteryAgingARC_25-44.zip,15,42,1.809238569578753,0.9922836918510692,0.9046192847893765,24.0,34.450526992415796,6384.75
B0027,3. BatteryAgingARC_25-44.zip,16,46,1.7820717716005336,0.977383959418394,0.8910358858002668,24.0,34.741504044616725,6284.063
B0027,3. BatteryAgingARC_25-44.zip,17,50,1.8145504562341046,0.9951970160470563,0.9072752281170523,24.0,34.663008920131865,6370.937000000005
B0027,3. BatteryAgingARC_25-44.zip,18,52,1.809153485164282,0.9922370269842409,0.904576742582141,24.0,34.47643463041281,6359.812
B0027,3. BatteryAgingARC_25-44.zip,19,54,1.8065551508093707,0.9908119607438306,0.9032775754046853,24.0,34.45771838499012,6346.156
B0027,3. BatteryAgingARC_25-44.zip,20,56,1.802401655959492,0.9885339608863095,0.901200827979746,24.0,34.276431502022604,6328.172
B0027,3. BatteryAgingARC_25-44.zip,21,58,1.7964331683322998,0.9852605214200834,0.8982165841661499,24.0,34.35292925698558,6326.062
B0027,3. BatteryAgingARC_25-44.zip,22,65,1.8088036930508289,0.9920451821852443,0.9044018465254144,24.0,33.64812848797218,6352.843
B0027,3. BatteryAgingARC_25-44.zip,23,67,1.7915527748749653,0.9825838512899207,0.8957763874374827,24.0,33.75077258934032,6309.172000000006
B0027,3. BatteryAgingARC_25-44.zip,24,69,1.7853375192239571,0.9791750709737811,0.8926687596119786,24.0,33.72038549007088,6284.297
B0027,3. BatteryAgingARC_25-44.zip,25,71,1.793209210325309,0.9834923295368567,0.8966046051626545,24.0,33.812030459081335,6265.969
B0027,3. BatteryAgingARC_25-44.zip,26,73,1.7873097711102113,0.9802567599316989,0.8936548855551056,24.0,33.79680193008211,6266.641
B0027,3. BatteryAgingARC_25-44.zip,27,77,1.7700926253324452,0.9708139516350145,0.8850463126662226,24.0,33.92036482801563,6198.75
B0028,3. BatteryAgingARC_25-44.zip,0,3,1.8046847720100736,1.0,0.9023423860050368,24.0,30.261078788805897,6515.422000000006
B0028,3. BatteryAgingARC_25-44.zip,1,5,1.8047833214525881,1.0000546075658436,0.9023916607262941,24.0,30.023214006195516,6516.219
B0028,3. BatteryAgingARC_25-44.zip,2,7,1.797618668222458,0.9960845772640142,0.898809334111229,24.0,30.21665562692593,6489.5
B0028,3. BatteryAgingARC_25-44.zip,3,9,1.7929913687761174,0.9935205286733084,0.8964956843880587,24.0,30.363564779968748,6471.25
B0028,3. BatteryAgingARC_25-44.zip,4,11,1.7919180081592216,0.992925765181344,0.8959590040796108,24.0,30.383708693138953,6466.672
B0028,3. BatteryAgingARC_25-44.zip,5,15,1.775026135903797,0.9835657525534266,0.8875130679518985,24.0,30.151543075778466,6410.672
B0028,3. BatteryAgingARC_25-44.zip,6,19,1.7920487852223415,0.9929982305033482,0.8960243926111707,24.0,29.942877366572425,6474.156
B0028,3. BatteryAgingARC_25-44.zip,7,22,1.790475801581265,0.9921266192028747,0.8952379007906325,24.0,30.159672019699293,6460.75
B0028,3. BatteryAgingARC_25-44.zip,8,24,1.7868365091987264,0.9901100385573334,0.8934182545993632,24.0,30.18503729745987,6448.907
B0028,3. BatteryAgingARC_25-44.zip,9,26,1.7871529619962185,0.9902853892902703,0.8935764809981093,24.0,30.557366977302667,6447.125
B0028,3. BatteryAgingARC_25-44.zip,10,30,1.7816340617009505,0.9872272927291069,0.8908170308504753,24.0,29.87809290999813,6431.219
B0028,3. BatteryAgingARC_25-44.zip,11,34,1.7850235136604733,0.9891054334504626,0.8925117568302366,24.0,30.329541918405045,6442.203
B0028,3. BatteryAgingARC_25-44.zip,12,36,1.7803865429693038,0.9865360258934827,0.8901932714846519,24.0,30.67805955282036,6427.079
B0028,3. BatteryAgingARC_25-44.zip,13,38,1.7789060856417256,0.9857156846624048,0.8894530428208628,24.0,30.61748146501738,6417.156
B0028,3. BatteryAgingARC_25-44.zip,14,40,1.7738387518973049,0.9829078071743177,0.8869193759486524,24.0,30.47693232752601,6398.907
B0028,3. BatteryAgingARC_25-44.zip,15,42,1.769682881523146,0.9806049837457529,0.884841440761573,24.0,30.59851621920085,6384.75
B0028,3. BatteryAgingARC_25-44.zip,16,46,1.7408787283206992,0.9646442167191854,0.8704393641603496,24.0,31.100240402928506,6284.063
B0028,3. BatteryAgingARC_25-44.zip,17,50,1.7648189744011906,0.9779098276734057,0.8824094872005953,24.0,30.938169249041685,6370.937000000005
B0028,3. BatteryAgingARC_25-44.zip,18,52,1.7617857390844023,0.9762290713641419,0.8808928695422011,24.0,30.779624907003203,6359.812
B0028,3. BatteryAgingARC_25-44.zip,19,54,1.75770610357021,0.9739684906924003,0.878853051785105,24.0,30.70960684046627,6346.156
B0028,3. BatteryAgingARC_25-44.zip,20,56,1.7519375960601256,0.9707720834308378,0.8759687980300628,24.0,30.47705959403915,6328.172
B0028,3. BatteryAgingARC_25-44.zip,21,58,1.7521244035832177,0.9708755959810568,0.8760622017916089,24.0,30.54925924889458,6326.062
B0028,3. BatteryAgingARC_25-44.zip,22,65,1.7597714133989641,0.9751129065265595,0.8798857066994821,24.0,29.858081061792472,6352.843
B0028,3. BatteryAgingARC_25-44.zip,23,67,1.7483011320324189,0.9687570700145853,0.8741505660162094,24.0,29.92749751367273,6309.172000000006
B0028,3. BatteryAgingARC_25-44.zip,24,69,1.7411482627836237,0.9647935693746214,0.8705741313918118,24.0,29.887309173794996,6284.297
B0028,3. BatteryAgingARC_25-44.zip,25,71,1.7363833316311177,0.9621532572124044,0.8681916658155588,24.0,29.974612767860144,6265.969
B0028,3. BatteryAgingARC_25-44.zip,26,73,1.736559066269527,0.9622506341289356,0.8682795331347635,24.0,29.928807475767645,6266.641
B0028,3. BatteryAgingARC_25-44.zip,27,77,1.7172335652295245,0.9515421152010136,0.8586167826147623,24.0,30.029795182593666,6198.75
B0029,3. BatteryAgingARC_25-44.zip,0,1,1.697507332205763,1.0,0.8487536661028815,43.0,51.631545591665024,1572.359
B0029,3. BatteryAgingARC_25-44.zip,1,3,1.844701206961174,1.0867117755327427,0.922350603480587,43.0,52.84944288631656,1723.281
B0029,3. BatteryAgingARC_25-44.zip,2,5,1.8254376674722927,1.0753636422296307,0.9127188337361464,43.0,52.905865867265994,1705.906
B0029,3. BatteryAgingARC_25-44.zip,3,7,1.815750429913437,1.0696568995398845,0.9078752149567185,43.0,52.90438507577814,1697.688
B0029,3. BatteryAgingARC_25-44.zip,4,9,1.8132993337127028,1.0682129610341524,0.9066496668563514,43.0,52.87534956891003,1686.094
B0029,3. BatteryAgingARC_25-44.zip,5,13,1.8151647619660576,1.0693118830935529,0.9075823809830288,43.0,52.762650424805656,1678.563
B0029,3. BatteryAgingARC_25-44.zip,6,15,1.8143317955190057,1.0688211833296999,0.9071658977595028,43.0,52.78843384352056,1677.469
B0029,3. BatteryAgingARC_25-44.zip,7,17,1.801343601809866,1.0611698504236662,0.900671800904933,43.0,52.7841972696045,1666.093
B0029,3. BatteryAgingARC_25-44.zip,8,19,1.7881558802945825,1.053400975871503,0.8940779401472913,43.0,52.751738383515125,1654.328
B0029,3. BatteryAgingARC_25-44.zip,9,21,1.7760714604539518,1.0462820553158387,0.8880357302269759,43.0,52.7506031720156,1643.812
B0029,3. BatteryAgingARC_25-44.zip,10,25,1.7852807447597443,1.051707236186089,0.8926403723798721,43.0,52.76187024768883,1652.266
B0029,3. BatteryAgingARC_25-44.zip,11,27,1.7698116401111978,1.042594400939336,0.8849058200555989,43.0,52.810328108304326,1648.672
B0029,3. BatteryAgingARC_25-44.zip,12,29,1.7565231680521758,1.0347661743350038,0.8782615840260879,43.0,52.803620504971605,1636.969
B0029,3. BatteryAgingARC_25-44.zip,13,31,1.7543413277348154,1.0334808542212313,0.8771706638674077,43.0,52.774286568476356,1625.187
B0029,3. BatteryAgingARC_25-44.zip,14,33,1.7392875506998715,1.0246126880876671,0.8696437753499358,43.0,52.80429201579515,1622.016
B0029,3. BatteryAgingARC_25-44.zip,15,37,1.7797845109331345,1.0484694099202856,0.8898922554665673,43.0,52.721179096315566,1638.422
B0029,3. BatteryAgingARC_25-44.zip,16,39,1.7657088508465202,1.0401774515766806,0.8828544254232601,43.0,52.76566676387698,1646.438
B0029,3. BatteryAgingARC_25-44.zip,17,41,1.7523941408724169,1.0323337682408318,0.8761970704362084,43.0,52.80160858510679,1634.765
B0029,3. BatteryAgingARC_25-44.zip,18,43,1.7380191225603105,1.0238654582433562,0.8690095612801553,43.0,52.76338281760698,1622.016
B0029,3. BatteryAgingARC_25-44.zip,19,45,1.7312214443143976,1.0198609522733701,0.8656107221571988,43.0,52.793663259837146,1616.25
B0029,3. BatteryAgingARC_25-44.zip,20,49,1.7379128985265808,1.0238028817632936,0.8689564492632904,43.0,52.75741582344694,1622.218
B0029,3. BatteryAgingARC_25-44.zip,21,51,1.7224270683625882,1.0146801935308545,0.8612135341812941,43.0,52.866554147425745,1619.656
B0029,3. BatteryAgingARC_25-44.zip,22,53,1.7184213765608034,1.0123204441938194,0.8592106882804017,43.0,52.88238533970063,1605.484
B0029,3. BatteryAgingARC_25-44.zip,23,55,1.7010220930648232,1.0020705423725582,0.8505110465324116,43.0,52.89174684629843,1600.75
B0029,3. BatteryAgingARC_25-44.zip,24,57,1.693698739563104,0.9977563615953812,0.846849369781552,43.0,52.86276331800625,1595.0
B0029,3. BatteryAgingARC_25-44.zip,25,61,1.713072721286705,1.009169556316859,0.8565363606433525,43.0,52.85514927949408,1612.422
B0029,3. BatteryAgingARC_25-44.zip,26,63,1.6976972688567131,1.0001118915054719,0.8488486344283566,43.0,52.84555100149494,1598.969
B0029,3. BatteryAgingARC_25-44.zip,27,65,1.6899314034061208,0.9955370273483308,0.8449657017030604,43.0,52.82153486606997,1592.187
B0029,3. BatteryAgingARC_25-44.zip,28,67,1.685023551367069,0.9926458162495991,0.8425117756835345,43.0,52.81580315824478,1577.484
B0029,3. BatteryAgingARC_25-44.zip,29,69,1.678389965463405,0.988737976926723,0.8391949827317025,43.0,52.80521928839473,1571.547
B0029,3. BatteryAgingARC_25-44.zip,30,73,1.6737947494868326,0.9860309394433555,0.8368973747434163,43.0,52.80312343851032,1578.484
B0029,3. BatteryAgingARC_25-44.zip,31,75,1.6687898927884715,0.9830825829895087,0.8343949463942357,43.0,52.85759471288148,1574.469
B0029,3. BatteryAgingARC_25-44.zip,32,77,1.6492566306631427,0.9715755563306329,0.8246283153315713,43.0,52.85638451770691,1568.281
B0029,3. BatteryAgingARC_25-44.zip,33,79,1.6409676757039668,0.966692540627599,0.8204838378519834,43.0,52.882092513244274,1561.422
B0029,3. BatteryAgingARC_25-44.zip,34,81,1.6456360229757092,0.969442659689339,0.8228180114878546,43.0,52.87120880021078,1554.234
B0029,3. BatteryAgingARC_25-44.zip,35,85,1.654547743574037,0.9746925460546295,0.8272738717870185,43.0,52.8949932373189,1573.734
B0029,3. BatteryAgingARC_25-44.zip,36,87,1.6461201520877546,0.9697278597016513,0.8230600760438773,43.0,52.90577737967025,1566.578
B0029,3. BatteryAgingARC_25-44.zip,37,89,1.6275119188151763,0.9587657666847107,0.8137559594075882,43.0,52.85049305569667,1550.047
B0029,3. BatteryAgingARC_25-44.zip,38,91,1.6200530533464497,0.9543717559330549,0.8100265266732248,43.0,52.93318563948955,1543.64
B0029,3. BatteryAgingARC_25-44.zip,39,93,1.612079811711934,0.9496747266576908,0.806039905855967,43.0,52.91920185424772,1536.781
B0030,3. BatteryAgingARC_25-44.zip,0,1,1.6560706096175404,1.0,0.8280353048087702,43.0,52.450611378612734,1572.359
B0030,3. BatteryAgingARC_25-44.zip,1,3,1.7815548749509116,1.0757722917154788,0.8907774374754558,43.0,54.113241117794225,1723.281
B0030,3. BatteryAgingARC_25-44.zip,2,5,1.761969227822918,1.0639457143858342,0.880984613911459,43.0,54.157828260748424,1705.906
B0030,3. BatteryAgingARC_25-44.zip,3,7,1.751755031874225,1.0577779846469122,0.8758775159371125,43.0,54.212018750385205,1697.688
B0030,3. BatteryAgingARC_25-44.zip,4,9,1.7381688070362076,1.0495740923979247,0.8690844035181038,43.0,54.19837692352459,1686.094
B0030,3. BatteryAgingARC_25-44.zip,5,13,1.7506745293461339,1.0571255350944497,0.8753372646730669,43.0,54.14161744851121,1678.563
B0030,3. BatteryAgingARC_25-44.zip,6,15,1.7491047649061158,1.0561776501245084,0.8745523824530579,43.0,54.21167948917778,1677.469
B0030,3. BatteryAgingARC_25-44.zip,7,17,1.7252544028765475,1.041775871667081,0.8626272014382738,43.0,54.18634900836399,1666.093
B0030,3. BatteryAgingARC_25-44.zip,8,19,1.7112621367644252,1.033326795866289,0.8556310683822126,43.0,54.15360140656882,1654.328
B0030,3. BatteryAgingARC_25-44.zip,9,21,1.6990418392711273,1.0259477038020202,0.8495209196355636,43.0,54.168189231806274,1643.812
B0030,3. BatteryAgingARC_25-44.zip,10,25,1.7185770039532977,1.0377437978626967,0.8592885019766489,43.0,54.22057063412252,1652.266
B0030,3. BatteryAgingARC_25-44.zip,11,27,1.70324722921867,1.0284870822096317,0.851623614609335,43.0,54.24400266886001,1648.672
B0030,3. BatteryAgingARC_25-44.zip,12,29,1.689458044662304,1.0201606349698302,0.844729022331152,43.0,54.24150010859244,1636.969
B0030,3. BatteryAgingARC_25-44.zip,13,31,1.6756136292719177,1.01180083719914,0.8378068146359589,43.0,54.183697227073836,1625.187
B0030,3. BatteryAgingARC_25-44.zip,14,33,1.6718407140871654,1.0095226039143748,0.8359203570435827,43.0,54.228866401573256,1622.016
B0030,3. BatteryAgingARC_25-44.zip,15,37,1.7233056681204446,1.0405991496452145,0.8616528340602223,43.0,54.15865206479903,1638.422
B0030,3. BatteryAgingARC_25-44.zip,16,39,1.709207290507283,1.032085999583082,0.8546036452536415,43.0,54.242750421230845,1646.438
B0030,3. BatteryAgingARC_25-44.zip,17,41,1.684001734344571,1.0168659020725457,0.8420008671722855,43.0,54.26601179807604,1634.765
B0030,3. BatteryAgingARC_25-44.zip,18,43,1.66898698813004,1.0077994129220629,0.83449349406502,43.0,54.24164371768822,1622.016
B0030,3. BatteryAgingARC_25-44.zip,19,45,1.6620689362837142,1.0036220235002897,0.8310344681418571,43.0,54.32282816477177,1616.25
B0030,3. BatteryAgingARC_25-44.zip,20,49,1.6687049625248174,1.00762911486618,0.8343524812624087,43.0,54.27566161448939,1622.218
B0030,3. BatteryAgingARC_25-44.zip,21,51,1.652762183550463,0.9980022433537169,0.8263810917752314,43.0,54.346520622463046,1619.656
B0030,3. BatteryAgingARC_25-44.zip,22,53,1.648481366235244,0.9954173189607844,0.824240683117622,43.0,54.369563893787316,1605.484
B0030,3. BatteryAgingARC_25-44.zip,23,55,1.6307406443132095,0.9847047793993635,0.8153703221566048,43.0,54.38101073340462,1600.75
B0030,3. BatteryAgingARC_25-44.zip,24,57,1.62323023017929,0.9801696985336666,0.811615115089645,43.0,54.366222070376075,1595.0
B0030,3. BatteryAgingARC_25-44.zip,25,61,1.6541906540394393,0.9988648095273334,0.8270953270197197,43.0,54.36082826974155,1612.422
B0030,3. BatteryAgingARC_25-44.zip,26,63,1.638514396616985,0.9893988741188942,0.8192571983084925,43.0,54.329082038301124,1598.969
B0030,3. BatteryAgingARC_25-44.zip,27,65,1.618847673357618,0.9775233398601774,0.809423836678809,43.0,54.350797312061744,1592.187
B0030,3. BatteryAgingARC_25-44.zip,28,67,1.6134212267751404,0.9742466398505498,0.8067106133875702,43.0,54.30570319180817,1577.484
B0030,3. BatteryAgingARC_25-44.zip,29,69,1.6066443601761986,0.970154503585595,0.8033221800880993,43.0,54.311769035681074,1571.547
B0030,3. BatteryAgingARC_25-44.zip,30,73,1.6138387876938998,0.9744987794129177,0.8069193938469499,43.0,54.31694947968931,1578.484
B0030,3. BatteryAgingARC_25-44.zip,31,75,1.596329501327274,0.9639259896629268,0.798164750663637,43.0,54.37602664745592,1574.469
B0030,3. BatteryAgingARC_25-44.zip,32,77,1.5890785867406987,0.9595476047411329,0.7945392933703493,43.0,54.40922760509475,1568.281
B0030,3. BatteryAgingARC_25-44.zip,33,79,1.5805481432309574,0.9543965903700058,0.7902740716154787,43.0,54.43118438830086,1561.422
B0030,3. BatteryAgingARC_25-44.zip,34,81,1.5846131054270807,0.9568511730263951,0.7923065527135403,43.0,54.42543761419732,1554.234
B0030,3. BatteryAgingARC_25-44.zip,35,85,1.5936651221220735,0.9623171336215676,0.7968325610610367,43.0,54.40878572720797,1573.734
B0030,3. BatteryAgingARC_25-44.zip,36,87,1.5849874126960888,0.9570771943486952,0.7924937063480444,43.0,54.42284720424547,1566.578
B0030,3. BatteryAgingARC_25-44.zip,37,89,1.5787064969416462,0.9532845325394906,0.7893532484708231,43.0,54.38754363122996,1550.047
B0030,3. BatteryAgingARC_25-44.zip,38,91,1.570705516096967,0.9484532283679088,0.7853527580484835,43.0,54.45246463683033,1543.64
B0030,3. BatteryAgingARC_25-44.zip,39,93,1.562780404428482,0.9436677369628562,0.781390202214241,43.0,54.41109814733754,1536.781
B0031,3. BatteryAgingARC_25-44.zip,0,1,1.6666751942525773,1.0,0.8333375971262886,43.0,52.65501135302439,1572.359
B0031,3. BatteryAgingARC_25-44.zip,1,3,1.8328583629543174,1.099709391052805,0.9164291814771587,43.0,53.97231092767106,1723.281
B0031,3. BatteryAgingARC_25-44.zip,2,5,1.8139835002945137,1.088384531401151,0.9069917501472569,43.0,53.99108510894419,1705.906
B0031,3. BatteryAgingARC_25-44.zip,3,7,1.8044387333514835,1.0826577005369582,0.9022193666757418,43.0,53.996608338848425,1697.688
B0031,3. BatteryAgingARC_25-44.zip,4,9,1.802147684291295,1.0812830781341716,0.9010738421456475,43.0,53.954262670522155,1686.094
B0031,3. BatteryAgingARC_25-44.zip,5,13,1.7715647509798835,1.062933412034337,0.8857823754899418,43.0,53.973288387308486,1678.563
B0031,3. BatteryAgingARC_25-44.zip,6,15,1.8139928165779542,1.0883901211426152,0.9069964082889771,43.0,53.88993125496472,1677.469
B0031,3. BatteryAgingARC_25-44.zip,7,17,1.8013261041198854,1.0807901325535072,0.9006630520599427,43.0,53.87262295937195,1666.093
B0031,3. BatteryAgingARC_25-44.zip,8,19,1.7883722583933568,1.0730178648847983,0.8941861291966784,43.0,53.81893583109196,1654.328
B0031,3. BatteryAgingARC_25-44.zip,9,21,1.7765401657373159,1.065918645614695,0.8882700828686579,43.0,53.82033376097016,1643.812
B0031,3. BatteryAgingARC_25-44.zip,10,25,1.7856209131823229,1.0713670662045744,0.8928104565911614,43.0,53.821133604090825,1652.266
B0031,3. BatteryAgingARC_25-44.zip,11,27,1.7813634036685941,1.0688125735665304,0.8906817018342971,43.0,53.81794815350033,1648.672
B0031,3. BatteryAgingARC_25-44.zip,12,29,1.7684898383971241,1.0610884739244024,0.8842449191985621,43.0,53.80194299620242,1636.969
B0031,3. BatteryAgingARC_25-44.zip,13,31,1.766505238291406,1.0598977199535256,0.883252619145703,43.0,53.75880729814269,1625.187
B0031,3. BatteryAgingARC_25-44.zip,14,33,1.751740527921767,1.0510389390581514,0.8758702639608835,43.0,53.78850848662172,1622.016
B0031,3. BatteryAgingARC_25-44.zip,15,37,1.7352349314055016,1.041135631819174,0.8676174657027508,43.0,53.8368863785077,1638.422
B0031,3. BatteryAgingARC_25-44.zip,16,39,1.7782778274549178,1.066961237310782,0.8891389137274589,43.0,53.773379186088945,1646.438
B0031,3. BatteryAgingARC_25-44.zip,17,41,1.7649894859707393,1.0589882732143567,0.8824947429853697,43.0,53.77386924606414,1634.765
B0031,3. BatteryAgingARC_25-44.zip,18,43,1.762591283533551,1.057549359114322,0.8812956417667756,43.0,53.754659591825344,1622.016
B0031,3. BatteryAgingARC_25-44.zip,19,45,1.744314576121582,1.0465833907750828,0.872157288060791,43.0,53.766677549195336,1616.25
B0031,3. BatteryAgingARC_25-44.zip,20,49,1.7628373753518478,1.057697013449819,0.8814186876759239,43.0,53.731744909320135,1622.218
B0031,3. BatteryAgingARC_25-44.zip,21,51,1.747857930947971,1.0487093927931173,0.8739289654739855,43.0,53.77927288646249,1619.656
B0031,3. BatteryAgingARC_25-44.zip,22,53,1.7441167338864993,1.046464686041392,0.8720583669432497,43.0,53.77940592279519,1605.484
B0031,3. BatteryAgingARC_25-44.zip,23,55,1.7268422932817387,1.0361000747096039,0.8634211466408693,43.0,53.7498055148608,1600.75
B0031,3. BatteryAgingARC_25-44.zip,24,57,1.7203093493042265,1.0321803283786806,0.8601546746521133,43.0,53.75572683773813,1595.0
